Archivo;Fallo
triceps_stretch.png;Biomecánica/Anatomía (Sujeto Incorrecto): La pose representada en la imagen, a pesar del nombre de archivo 'triceps_stretch.png', no se corresponde con la ejecución estándar o el objetivo principal de un estiramiento de tríceps. Esta postura es más una movilidad o estiramiento de la columna torácica, hombros o dorsales, y no aísla o estira primordialmente el tríceps braquial de manera efectiva o reconocida como tal en la fisiología del ejercicio.
tuck_crunch.png;La sombra de contacto bajo los glúteos y la parte baja de la espalda es excesivamente difusa, careciendo de la nitidez y definición requerida para indicar un apoyo físico real y consistente con la gravedad. Esto sugiere una leve desconexión con la superficie, impidiendo verificar un anclaje sólido.
two_arm_dumbbell_preacher_curl.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El nombre del archivo indica 'two_arm_dumbbell_preacher_curl.png', lo que implica la ejecución de un curl de bíceps con un banco predicador. Sin embargo, la imagen muestra a la modelo realizando un curl de bíceps de pie con mancuernas, sin ningún banco predicador. Esto representa una incoherencia directa entre la descripción del ejercicio (por el nombre del archivo) y la ejecución visualizada, lo cual es inaceptable para un estándar de calidad.
two_arm_kettlebell_jerk.png;"BIOMECÁNICA/ANATOMÍA: El ejercicio representado en la imagen no se corresponde con el nombre de archivo 'two_arm_kettlebell_jerk.png'. La postura mostrada es la fase inicial de un peso muerto con kettlebells, un swing o un clean, pero no es una fase del ""jerk"" de kettlebells, el cual típicamente comienza desde la posición de rack (kettlebells a la altura de los hombros) y finaliza con los pesos por encima de la cabeza. La ejecución es incorrecta para el ejercicio que se pretende ilustrar."
two_arm_kettlebell_military_press.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La imagen no representa la ejecución estándar del ejercicio nombrado 'two_arm_kettlebell_military_press'. Un kettlebell está en posición de 'rack' (brazo izquierdo) mientras el otro está en posición de 'hang' o inicio (brazo derecho), y la pose general es de una sentadilla parcial. Esto no es un 'military press' (que implica levantar ambos kettlebells sobre la cabeza desde una posición de rack), y mucho menos un 'two-arm military press' en la fase que se muestra.
two_arm_kettlebell_row.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La ejecución del ejercicio con las kettlebells, donde los brazos se extienden lateralmente lejos del torso, NO corresponde biomecánicamente a una ""two-arm kettlebell row"" (remo con kettlebells a dos brazos) según la ejecución real estándar. Este movimiento se asemeja más a un ""bent-over lateral raise"" o ""reverse fly""."
upper_back_stretch.png;El modelo está cortado por debajo de la cintura, lo que impide la visualización directa de los pies o cualquier punto de apoyo con el suelo. Aunque se observa una sombra difusa bajo el modelo, esta no es una sombra de contacto clara y definida que indique un apoyo real y firme sobre una superficie, dejando la estabilidad y el anclaje del modelo en el aire bajo ambigüedad.
upright_barbell_row.png;Falta la sombra de contacto en los pies del modelo y en los discos de la barra, lo que provoca que el modelo y el equipo parezcan FLOTANDO en el aire sin un apoyo real sobre una superficie definida.
upright_cable_row.png;"Sujeto Incorrecto: El ejercicio que el modelo está ejecutando es una fila de cable (cable row) con un tirón horizontal hacia el torso, lo cual es una técnica estándar para la espalda. Sin embargo, el nombre del archivo 'upright_cable_row.png' describe una ""fila de cable vertical"", que biomecánicamente implica un tirón ascendente hacia la barbilla o el pecho superior, similar a un remo al mentón. Por lo tanto, el ejercicio en la imagen no se corresponde con la ejecución real estándar del ejercicio descrito en el nombre."
v_bar_pullup.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El nombre del archivo 'v_bar_pullup.png' indica un ejercicio de ""dominada"" (pull-up), donde el cuerpo se levanta mientras se cuelga de una barra fija. Sin embargo, la imagen muestra claramente un ejercicio de ""jalón al pecho"" (lat pulldown) de pie, utilizando un sistema de cable y polea donde la barra es jalada hacia el cuerpo. La ejecución y el equipo no corresponden al ejercicio de dominada (pull-up)."
weighted_ball_hyperextension.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La ejecución del ejercicio, a pesar de estar etiquetada como 'weighted_ball_hyperextension', no se asemeja a la ejecución real estándar de una hiperextensión. Una hiperextensión típica implica un rango de movimiento significativo tanto en la columna lumbar como en las caderas, a menudo con el torso descendiendo por debajo de la horizontal. En esta posición arrodillada, la cadera está fijada en flexión, y el movimiento se limita principalmente a una extensión lumbar desde una posición flexionada. Esto restringe severamente el rango de movimiento y la palanca, no representando la mecánica de una hiperextensión estándar.
weighted_ball_side_bend.png;Sujeto Incorrecto: La ejecución del ejercicio 'weighted ball side bend' no se corresponde con la forma estándar o biomecánicamente eficiente para una flexión lateral de tronco. El peso se sostiene con el brazo izquierdo extendido hacia afuera y arriba, mientras el torso se inclina hacia la derecha, creando una palanca y una demanda muscular atípicas para el ejercicio nombrado.
weighted_sissy_squat.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La imagen se titula 'weighted_sissy_squat.png', pero el ejercicio representado es una sentadilla trasera (barbell back squat) estándar, no una sentadilla sissy con peso. Son dos ejercicios con patrones de movimiento y énfasis muscular fundamentalmente diferentes.
wide_grip_decline_barbell_pullover.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio representado en la imagen no corresponde con el nombre de archivo 'wide_grip_decline_barbell_pullover'. La posición mostrada, con la barra estática sobre el pecho y los brazos extendidos en un banco declinado, es la fase final o de bloqueo de un *press de banca declinado con agarre ancho*, no de un *pullover*. Un pullover implica un movimiento de la barra hacia atrás, por encima de la cabeza, para estirar los dorsales y el pecho. Esta es una incoherencia crítica entre el nombre del ejercicio y su ejecución visual.
wide_grip_lat_pulldown.png;Incoherencia anatómica: La piel de las piernas del modelo es transparente o está ausente, revelando de forma no natural la musculatura subyacente. Esto no representa una condición física real y es una inconsistencia con la anatomía humana normal.
wide_grip_pulldown_behind_the_neck.png;"El modelo está en una posición de cuclillas suspendida sin asiento ni soporte para la parte inferior del cuerpo, lo cual es biomecánicamente incorrecto y antinatural para la ejecución estándar del ejercicio ""wide-grip pulldown behind the neck"". Esta falta de apoyo fundamental hace que el modelo parezca flotar y el ejercicio se ejecuta de manera incoherente con su propósito y mecánica."
wide_grip_rear_pull_up.png;BIOMECÁNICA/ANATOMÍA CRÍTICO - El ejercicio en la imagen, denominado 'wide_grip_rear_pull_up', no se corresponde con la ejecución real estándar de una dominada (pull-up). Una dominada requiere que el cuerpo esté suspendido en el aire. La imagen muestra al modelo con los pies apoyados en el suelo, lo cual es la ejecución estándar de un remo invertido (inverted row) o una dominada australiana, no una dominada tradicional. Esto representa una incoherencia fundamental entre el nombre del ejercicio y su representación biomecánica.
wide_stance_stiff_legs.png;"BIOMECÁNICA/ANATOMÍA - La descripción del archivo 'wide_stance_stiff_legs.png' indica ""piernas rígidas"" (stiff legs). Sin embargo, en la imagen, las rodillas del modelo están significativamente flexionadas, lo que es incoherente con la ejecución estándar de un levantamiento con piernas rígidas (Stiff-Legged Deadlift), donde las rodillas deben mantenerse con una ligera flexión pero no un ángulo pronunciado como el que se observa. El ejercicio representado, con la flexión de rodillas y cadera, se asemeja más a un peso muerto sumo o una sentadilla de gran apertura, no a un ejercicio de ""piernas rígidas""."
windmills.png;"El modelo está levitando en el aire sin ningún punto de apoyo visible. La sombra presente es difusa y no corresponde a una sombra de contacto que indique apoyo real en una superficie. Esto constituye una violación CRÍTICA de la gravedad y la biomecánica. Adicionalmente, el ejercicio mostrado (una variación de V-sit o ""boat pose"") no se corresponde con el ejercicio estándar de ""windmills"" que implicaría el nombre del archivo."
wrist_rotations_with_straight_bar.png;"Incoherencia biomecánica: La imagen muestra una posición de extensión de muñeca (dorsiflexión) con agarre supino, que es parte de un movimiento de flexión/extensión de la muñeca. Sin embargo, el nombre de archivo 'wrist_rotations_with_straight_bar.png' describe un movimiento de ""rotación"" de muñeca. Biomecánicamente, la rotación de la muñeca se refiere a la pronación/supinación del antebrazo o la circunducción, mientras que el movimiento visible es de flexión/extensión. Existe una incoherencia entre el nombre del archivo y la acción estática biomecánicamente representada."
yoke_walk.png;"Incoherencia entre el nombre del archivo 'yoke_walk.png' y el contenido de la imagen. La imagen representa a una persona realizando una sentadilla estática con un equipo de soporte o asistencia manual, lo cual no corresponde con la ejecución de un ""yoke walk"", que es un ejercicio de fuerza caracterizado por caminar con un yugo pesado apoyado sobre los hombros."
zercher_squats.png;Sujeto Incorrecto. El nombre del archivo indica 'zercher_squats.png', que se refiere a un Zercher squat (barra sostenida en la parte interna de los codos). Sin embargo, la imagen muestra claramente un back squat, donde la barra descansa sobre la parte superior de la espalda/trapecios. Esta es una inconsistencia crítica entre el nombre del ejercicio y su ejecución real.
